49West Virginia               1153              14.4290881 261010      2Web                            Web                            Web                            Web                            Web                            Cirriculum Coordinator                                                 Cirriculum Coordinator                                                 Cirriculum Coordinator                                                 Cirriculum Coordinator                                                 Cirriculum Coordinator                                                 22A111111111112222222212222AA221212231C1111111111111111111212111111111121111111111111C1111111212111111111122221212222221211211112211111212111311211111122121111111211111221222                                                                                                     2AAAAAA                                                                                                     1221222                                                                                                     2222
50Wisconsin                   0017              22.2485207 547610      4Web                            Web                            Web                            Web                            Web                            Curriculum Coordinator                                                 Curriculum Coordinator                                                 Physical Education Instructor                                          Physical Education Instructor                                          Curriculum Coordinator                                                 1A2111211111112222222212222AA112222221111111111111111111112C11111222121211111111111111111111111111111221112221111CCCCCC1CC1C2222222222221221132222122222222122222322212AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
50Wisconsin                   0034              18.9102064 549120      1Web                            Web                            Web                            Web                            Web                            Director of Math/SCience/Phy. Ed/ Health                               Health & Physical Education Performance Program Leader                 Health & Physical Education Performance Program Leader                 Health & Physical Education Performance Program Leader                 Director of Math/SCience/Phy. Ed/ Health                               1A2111111111111122211211212211112212311111111111111111111121211C112212221111111111111111111112111111112111212111121222112C2221122212C21112112221211121121211222121211111112222                                                                                                     1122222                                                                                                     1212222                                                                                                     1112
50Wisconsin                   0930              18.9102064 548060      1Web                            Web                            Web                            Web                            Web                            Curriculum Director                                                    Curriculum Director                                                    Curriculum Director                                                    Curriculum Director                                                    Curriculum Director                                                    22A11111111122222221222222C11211222231111111111111111111122121111222222211111121111111C111112C1C1111C2221122111111C11111121211222221111212111311211112221121112123121111221221 Curriculu nd dinistrtion                                                                            1221222                                                                                                     1221221 curriculu nd dinistrtion                                                                            3222
50Wisconsin                   0086              17.6766467 535540      3Web                            Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Teacher                                                                Teacher                                                                Teacher                                                                Teacher                                                                Teacher                                                                1A11111C1111211CCCCC1C11C11AA11122122111111111111111111111222211112212121111111111111111111111112111112111C1111111111111111112211111111212111C11211221222121211121111111212222                                                                                                     1122222                                                                                                     2AAAAAA                                                                                                     1112
50Wisconsin                   0201              17.6766467 535250      3Web                            Web                            Web                            Web                            Web                            Superintendent                                                         Principal                                                              Teacher                                                                Teacher                                                                Superintendent                                                         211111111111111122211211111112222211111111111111121111111122211112121112111111111111111111111211111112211122111112121111121111112221111212111121222222222221112221121111221222                                                                                                     1221222                                                                                                     1221222                                                                                                     2222
50Wisconsin                   0250              17.6766467 535940      3Web                                                           Web                            Web                            Web                            Director of Pupil Services                                             Principal                                                              Health Teacher                                                         Health Teacher                                                         Director of Pupil Services                                             1A1MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM111111111222222222222222AA222222222111111111222222222222222AA2222112222211112221111111211112211111212111111211112221121111111111111222221 Puil Services                                                                                       1221222                                                                                                     1221221 dinistrtion                                                                                         2222
50Wisconsin                   0343              17.6766467 540110      3Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         shpps                                                                  shpps                                                                  shpps                                                                  shpps                                                                  shpps                                                                  1A1111111111111122222211222AA111221111111111111111111111112221111121111211111111111111111111122221222221111211121222222122221111211112121211111121112122212121211112112AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
50Wisconsin                   0364              17.6766467 541210      3Web                            Web                            Web                            Web                            Web                            Principal                                                              Teacher                                                                Teacher                                                                Teacher                                                                Teacher                                                                1AC2AAAAAAAA222222222222222AA222222222AAAAAAAA2222C22222C2222AA22222222211111111111111111111111122222221112C1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
50Wisconsin                   0708              18.9102064 532110      1Web                                                                                          Web                            Web                            Superintendent                                                                                                                                                                                                       Physical Education Chairperson                                         Physical Education Chairperson                                         1A1NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN111111111111111111111111111111211122212222222211222212222222211112212221222222222222222222122111111221 coching                                                                                             1122221 coching                                                                                             1221222                                                                                                     1112
50Wisconsin                   0991              17.6766467 540110      3Web                            Web                            Web                            Web                            Web                            Director of Teaching and Learning                                      Physical Education Instructor                                          Physical Education Instructor                                          Physical Education Instructor                                          Director of Teaching and Learning                                      2112AAAAAAAA222222222222222AA222222222AAAAAAAA11111C11111121111112222111111111111111111111111221211122211112111211121122122212122212211222111321222222222222212122111111221221 Eleentry Ed/Secil Ed                                                                                1222221 Psychology                                                                                          1221221 Reding Secilist/Curriculu                                                                           1222
50Wisconsin                   0469              17.6766467 535540      3Web                                                           Web                            Web                                                           Physical Education- Health Teacher                                                                                                            Physical Education- Health Teacher                                     Physical Education- Health Teacher                                                                                                            1A1MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM11111111111111111111111121111121112111111111111111111111111111111211122111111111111111112212111111212211311222122222222211121111MMMMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMM
50Wisconsin                   0496              17.6766467 535540      3Web                            N/A                            Web                            Web                                                           Superintendent                                                         Health Teacher                                                         Health Teacher                                                         Health Teacher                                                                                                                                22ACCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC111211C2211111111221122211222222222122222222222222222222222AA2221211122211112122111111122212221122212111311221212222121222222221MMMMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMM
50Wisconsin                   0508              17.6766467 535940      3Web                            Web                            Web                            Web                            Web                            Director of Teaching and Learning                                      Teacher                                                                Teacher                                                                Teacher                                                                Director of Teaching and Learning                                      1A112212122211222221121222211112121221111111111111211111111111111112122211111111111111111111111111111121112211111C1111111111111111111111111C1C1111112112221221112112112AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
50Wisconsin                   1014              18.9102064 530660      1N/A                            Web                            Web                                                           Web                            Nurse Consultant                                                       Health/ Physical Education Teacher                                     Health/ Physical Education Teacher                                                                                                            Health/ Physical Education Teacher                                     CCC2AAAAAAAA111122211211222112122222211111111111111111122121211221221112NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC111212222                                                                                                     2AAAAAA                                                                                                     1222221 Professionl Develoent                                                                               1111
50Wisconsin                   0655               0.9525037 532081      5Web                            Web                            Web                            Web                            Web                            Curriculum Specialist, Health, PE and Safe Schools                     Curriculum Specialist, Health, PE and Safe Schools                     Curriculum Specialist, Health, PE and Safe Schools                     Curriculum Specialist, Health, PE and Safe Schools                     Curriculum Specialist, Health, PE and Safe Schools                     211111111111111111111111212111121222211111111111111111111121211112122222111111111111111111111212111111211111211111111111111221111111111112111111211221121121111112122111212222                                                                                                     2AAAAAA                                                                                                     1221222                                                                                                     2222
50Wisconsin                   0656              17.6766467 535540      3Web                            Web                            Web                            Web                            Web                            Athletic Director/ Health Teacher                                      School Nurse                                                           Athletic Director/ Health Teacher                                      Athletic Director/ Health Teacher                                      Athletic Director/ Health Teacher                                      1A11111112111111111112112112211111112111111111111111111111111211111211121111111111111111111111112C11112111211111111111111111111111111111121111112111111211C1212121111111212222                                                                                                     1122222                                                                                                     1222221 Eductionl Adinistrtion                                                                              1112
50Wisconsin                   0662              22.2485207 547610      4Web                            Web                            Web                            Web                            Web                            District Administrator                                                 Health Education Teacher                                               Health Education Teacher                                               Health Education Teacher                                               Health Education Teacher                                               1A22AAAAAAAA1111222122212221122222222111111111111111111111212112222211122AAAAAAAA222222222222222AA22222211222111111111111111112221111221121113132111111221212111131312AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
50Wisconsin                   0705              17.6766467 541210      3Web                            N/A                            N/A                            Web                            N/A                            Health Teacher                                                         Health Teacher                                                         Health Teacher                                                         Health Teacher                                                         Health Teacher                                                         1A1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC111111111111111111111111111112111122211212211111221112221222121212133333211111121111212112221CCCCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCC
50Wisconsin                   0737              18.9102064 530660      1Web                            Web                            Web                            Web                            Web                            Director-Curriculum & Instruction                                      Director-Curriculum & Instruction                                      Director-Curriculum & Instruction                                      Director-Curriculum & Instruction                                      Director-Curriculum & Instruction                                      1A2111111111111111111111211112122212211111111111111111111121111111221111111111111111111111111211111111211111211111111111111111112112111112111111211111121111211122111111222221 Eleentry Eduction                                                                                   1222221 Inerersonl Counictions                                                                              1221222                                                                                                     1222
50Wisconsin                   0081              17.6766467 541210      3Web                            Web                            Web                            Web                            Web                            District Administrator                                                 Nurse                                                                  Nurse                                                                  Teacher                                                                District Administrator                                                 1A111111111111111111111111111111121221111111111111111111111111111122112211111111111111111111121111122121112211111211211112222222222212221221211122111122222121111122112AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
50Wisconsin                   0802              22.2485207 547610      4Web                            Web                            Web                                                           Web                            Health Education Coordinator                                           Elementary Health                                                      Health Education Coordinator                                                                                                                  Health Education Coordinator                                           1A1111111111122111112212212112222212211111111111111111C11121112111121111MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM2111111111111121122211221111222222323211222112121111222112111112222                                                                                                     1122221 business  science                                                                                   2AAAAAA                                                                                                     1112
50Wisconsin                   0872              18.9102064 548060      1Web                            Web                            Web                            Web                            Web                            Director of Learning                                                   Director of Learning                                                   Health Education Teacher                                               Health Education Teacher                                               Director of Learning                                                   1A11111111111111222121111111112121111111111111111111111111212111112121121111111111111111111111111111111111222111111111111111111111111111C1111C11111111121111111111111111111222                                                                                                     1112222                                                                                                     1221222                                                                                                     1122
50Wisconsin                   0388              17.6766467 530330      3Web                            Web                            Web                                                           Web                            District Administrator                                                 PE Instructor                                                          PE Instructor                                                                                                                                 PE Instructor                                                          1A12AAAAAAAA222222222222222AA222222222AAAAAAAA222222222222222AA222222222NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN2222112222222C2222222222222222222223221C22222222221212C2222AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
50Wisconsin                   0873              17.6766467 530330      3Paper (CMS UserID: 10)         Paper (CMS UserID: 10)         Paper (CMS UserID: 10)                                        Paper (CMS UserID: 10)         Health/ Phy-ed Teacher                                                 Health/ Phy-ed Teacher                                                 Health/ Phy-ed Teacher                                                                                                                        Health/ Phy-ed Teacher                                                 1A1111111111111111111112112211222211111111111111111111111211211122221111NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN2222222222222222222222222222222211112211212112111121212221111212222                                                                                                     1CCCCCC                                                                                                     1112222                                                                                                     1111
50Wisconsin                   0985              17.6766467 540110      3Web                            N/A                            Web                            Web                            Web                            Teacher                                                                Teacher                                                                Teacher                                                                Teacher                                                                Teacher                                                                1A1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC111111111111122221111111AA222222112111111111111111111111111112222221122222222222222122222222222222222211222222222222221111111111111212222                                                                                                     1122222                                                                                                     1112222                                                                                                     1112
50Wisconsin                   1092              18.9102064 531850      1Web                                                                                          Web                            Web                            Physical Education and Health Teacher                                                                                                                                                                                Physical Education and Health Teacher                                  Physical Education and Health Teacher                                  1A1NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN111111111111111111111211112112211121111111111111121211221211111212111111211221111111112111111111212222                                                                                                     1122222                                                                                                     1222221 Eductionl Ledershi (Adinistrtion)                                                                   1112
50Wisconsin                   1091              18.9102064 531850      1Web                            Web                            Web                                                                                          Assistant District Administrator                                       Assistant District Administrator                                       Health Education Teacher                                                                                                                                                                                             1A1111111111111122211211122211112222211111121111111111121121111222222222NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN2212112222111121211112112121212233121212122222222211121121MMMMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMM
50Wisconsin                   1098              18.9102064 539630      1Web                            Web                            Web                            Web                            Web                            Director of Instruction                                                Director of Instruction                                                Director of Instruction                                                Director of Instruction                                                Director of Instruction                                                22A2AAAAAAAA222222222212222AA2212222211112211222222221221222222221221222111221112222222222222222AA22122122222112122221112222221122211112121333312122222222222222211212AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
22Massachusetts               0151              18.9102064 026330      1Web                                                                                          Web                                                           Curriculum Director                                                                                                                                                                                                  Health Instructor                                                                                                                             1A2NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN111111111222222222122222AA2212221121112212111111122222122222221212213331212222222122211121121MMMMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMMMMM                                                                                                     MMMM
22Massachusetts               1040              18.9102064 020380      1Paper (CMS UserID: 10)                                                                       Paper (CMS UserID: 10)         Paper (CMS UserID: 10)         Physical Education Teacher                                                                                                                                                                                           Physical Education Teacher                                             Physical Education Teacher                                             1A1NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN1111111111111111111112111122122111212222222222212222111122211211121222222222222222222112211212AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
25Mississippi                 0111              22.2485207 388240      4Web                            Web                            Web                            Web                            Web                            Superintendent                                                         PE Teacher                                                             Health Teacher                                                         Health Teacher                                                         Assistant Principal                                                    1A1111111111111122221111111AA1111112111111111111111111111111111111111212111111111111122221111211AA211221112222112222222122222221222212121223C31121122222112212212122112AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
35North Dakota                0601              22.2485207 586530      4Web                            N/A                            N/A                            N/A                            Web                            K-8 Principal                                                          PE / Health Teacher                                                    PE / Health Teacher                                                    PE / Health Teacher                                                    K-8 Principal                                                          211CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC22221122222112222211121221222C21133111212122122221111222112AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
07Connecticut                 0347              18.9102064 064090      1Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         SHPPS                                                                  SHPPS                                                                  SHPPS                                                                  SHPPS                                                                  SHPPS                                                                  1A111111111111112221121121211222221111CCCCCCCC1111222122212221122222222211111111111111111111221121222221112211111111111111111111111111111111111111112212222121222222112AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
24Minnesota                   0542              17.6766467 562440      3Web                            Web                            Web                            Web                            Web                            Health/PE Teacher                                                      Teacher                                                                Health/PE Teacher                                                      Health/PE Teacher                                                      Health/PE Teacher                                                      1A1111111111111122221211111AA2222222211111111211221111112121221112121112111111111111111111111212211121211121222222222112122211C22221121212212221212222221221222211111111112222                                                                                                     1222221 Psychology, Coching                                                                                 2AAAAAA                                                                                                     2112
22Massachusetts               0952              14.4290881 010600      2Web                                                                                          Web                            Web                            Health and Physical Education Department Head                                                                                                                                                                        Health and Physical Education Department Head                          Health and Physical Education Department Head                          1A1NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN111111111111111111111111111112221121111111111121222211112221111112111212211221212222211111111111222122                                                                                                     2AAAAAA                                                                                                     1222121 concentrtion in school/counit y helth                                                               2112
14Illinois                    0926              17.6766467 617530      3Web                            Web                            Web                                                           Web                            Superintendent                                                         Physical Education Teacher                                             Physical Education Teacher                                                                                                                    Superintendent                                                         22A111111111111111111111111111111211111111111111111111111111111111121122NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN121111C1CCC11111122211221212C122133112122222222212222222212AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
01Alabama                     1046              18.9102064 351730      1Web                            Web                            Web                            Web                            Web                            Director of Curriculum and Instruction                                 Director of Curriculum and Instruction                                 Director of Curriculum and Instruction                                 Director of Curriculum and Instruction                                 Director of Curriculum and Instruction                                 1A11222122221111212212112121111222C2311111111111111111111111211112222232111111111111111111111112111122222M222112111111111212211111121222121111C1211111111111112211111111221222                                                                                                     2AAAAAA                                                                                                     1221222                                                                                                     3322
05California                  0913              14.4290881 939120      2Web                                                           Web                            Web                            Web                            Associate Superintendent of Curriculum                                                                                                        Associate Superintendent of Curriculum                                 Associate Superintendent of Curriculum                                 Associate Superintendent of Curriculum                                 1ACNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN111111111111111111111211C11111211121111111111111111111111111C111121112211112111122122112211222221122212332121122122222121212211112AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
31New Jersey                  0117              18.9102064 087240      1Web                            Web                            Web                            Web                            Web                            Assistant Superintendent                                               Assistant Superintendent                                               Assistant Superintendent                                               Assistant Superintendent                                               Assistant Superintendent                                               1A1111111111111122211111111211111211111111111111111111111111111111121112111111111111111111111111111111211112111211111111111211111111111212111111211111121111211111111111221222                                                                                                     1221222                                                                                                     1221222                                                                                                     2222
40Rhode Island                0409              17.6766467 028250      3Web                            Web                                                                                          Web                            PE/ Health Teacher                                                     PE/ Health Teacher                                                                                                                                                                                                   PE/ Health Teacher                                                     1A11111111111111212111111111122221111NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN2222222222222222222212222222212213113212C212221212221211312AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
36Ohio                        0198              14.4290881 441140      2Web                            Web                            Web                            Web                            Web                            EnCore Academic Flexible Content Expert                                EnCore Academic Flexible Content Expert                                EnCore Academic Flexible Content Expert                                EnCore Academic Flexible Content Expert                                EnCore Academic Flexible Content Expert                                1A11111111C1111111111111111112211212211111111111111111111111111111121222111111111111111111111111112112211122212111111111121211112111111211111111111121121212111111111111212222                                                                                                     1222221 recretion                                                                                           1222221 Sort Eduction                                                                                       2222
