43Tennessee                   1045              18.3354037  370740     3Web                    Web                    Coordinated School Health Coordinator                              Coordinated School Health Coordinator                                  12121122222212211111122111121111112                                                                                                     13                                                                                                     14                                                                                                     C1111211111111111111111111111121111111111111111111111121111222222121111121111222112121111122111122221 Hoe Econoics                                                                                        2AAAAA                                                                                                     122211 Child Growth  Develoent                                                                             2 
43Tennessee                   1141              18.3354037  370740     3Web                    Web                    Special Education Supervisor                                       Special Education Coordinator                                          111111222121111111112121CCCCCCCCCCC                                                                                                     CC                                                                                                     CC                                                                                                     CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC111122212                                                                                                     122221 Seech Pthology                                                                                      122212                                                                                                     2 
44Texas                       0001              19.4428070  793110     1Web                    Web                    School Counselor Middle                                            School Counselor Middle                                                11111111122211211121111111121111122                                                                                                     25                                                                                                     24                                                                                                     2122211211111111221111111121121221212111111111111111111121111212122111112111111212121111111112AAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0002              14.7568601  796010     2Web                    Web                    Director of Student Services                                       Director of Student Services                                           11221111111212213111111111111111112                                                                                                     12                                                                                                     12                                                                                                     11222111111111111111111122C2112222111122122111111111112121122222211122222222111211111112122212AAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0010              19.4428070  780090     1Web                    Web                    Assistant Superintendent for Secondary Education                   Assistant Superintendent for Secondary Education                       112221222212111112C1221221121222222                                                                                                     22                                                                                                     22                                                                                                     22222222222221122121222222211222C222222222221111212122AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0022              14.7568601  791060     2Web                    Web                    Director of Guidance                                               Director of Guidance                                                   11121111211212213111111111221111112                                                                                                     12                                                                                                     11                                                                                                     2222212212211111111121111221112222C211211121121111111122221222221211111222211112211111221121111121222                                                                                                     112221 Fily Studies                                                                                        112222                                                                                                     2 
44Texas                       0032              14.7568601  798210     2Web                    Web                    District Nurse                                                     District Nurse                                                         22112112122222222222222222222222222                                                                                                     15                                                                                                     24                                                                                                     222222222222222222222222222222222222222222222211211222AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0060              19.4428070  763540     1Web                    Web                    Curriculum Director                                                Director of District Operations                                        21121122222233333222222211111222222                                                                                                     15                                                                                                     21                                                                                                     212221222222221222221221222112222222222222222212221111111112222221111111111112121111111211222AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0108              18.3354037  782360     3                       Web                                                                                       Administrative Assistant to the Superintendent                         MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM                                                                                                     MM                                                                                                     MM                                                                                                     MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0126              19.4428070  763540     1Web                    Web                    Director of Special Education                                      Director of Special Education                                          11121112222233113112222222122222222                                                                                                     14 Licensed Secilist in School Psychology                                                              11                                                                                                     11111111111111122211111122212212111111211122111121111121121222222222222222222222112112222222111112212                                                                                                     112212                                                                                                     112212                                                                                                     1 
44Texas                       0141              14.7568601  779570     2Web                    Web                    District Head Nurse                                                District Head Nurse                                                    11111CCCCCCC1111311111111111111111C                                                                                                     CC                                                                                                     CC                                                                                                     CCCCCC111211111111111111C1C1111C1111111111111111111111C1111CCCCCC11111111111111C11111111111112AAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0150              14.7568601  798210     2Web                    Web                    Counselor                                                          Director of Student Services                                           21121122222211113222222222221211222                                                                                                     12                                                                                                     13 We do not hve school socil workers                                                                  21222222121111112221211122211212222C112212211122221112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA111122212                                                                                                     2AAAAA                                                                                                     111222                                                                                                     2 
44Texas                       0205              25.0666667  797330     4Web                    Web                    Diagnostician                                                      Diagnostician                                                          111111222222111131112121212211111C2                                                                                                     15                                                                                                     12                                                                                                     12222211112111111111111222222222222221221212111111111C222222221222C122122221222212222122112212AAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0211              14.7568601  774860     2Paper (CMS UserID: 19) Web                    Counselor - Columbia High School                                   Safety Officer                                                         11111122211111113111121121111111111                                                                                                     12                                                                                                     11                                                                                                     1111111111111111111111111111111211111111111111111111112111121222211111111111111111111111111112AAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0590              19.4428070  793110     1Web                    Web                    Director of Guidance & Assessment                                  Director of Guidance & Assessment                                      22222122222212113222222222211121222                                                                                                     22                                                                                                     24                                                                                                     2222221122211212121212221C2121222211222222222212111122AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA111112212                                                                                                     2AAAAA                                                                                                     112212                                                                                                     1 
44Texas                       0223              14.7568601  784010     2Web                    Web                    Coordinator for Guidance and Counseling                            Coordinator for Guidance and Counseling                                11111111122211333211111111211111112                                                                                                     12                                                                                                     11                                                                                                     1111112112111111112111121221C11211111111111121111211111111112121111111122221111211111C1111112AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0226              18.3354037  751240     3                       Paper (CMS UserID: 16)                                                                    SHPPS                                                                  MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM                                                                                                     MM                                                                                                     MM                                                                                                     MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0232              14.7568601  779540     2Web                    Web                    Social Services                                                    LSW                                                                    11111122211112111211111111112111112                                                                                                     F2                                                                                                     12                                                                                                     12222111111111111111111111111112111111111111111111111122221122221111111121211112111111111121111121122                                                                                                     2AAAAA                                                                                                     122122                                                                                                     F 
44Texas                       0261              14.7568601  775390     2Web                    Web                    Counselor/Social Worker                                            Counselor/Social Worker                                                11111122212211111111111111111111113 Currently enrolled in  sters degree counseling rogr                                                 14 Msters level or Intern in School Psychology                                                         13 Msters in Socil Work or Msters in School Counseling                                                 112221111111111111C111111111111111111111111111111111111111112221111111112111111111111111111112AAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0262              14.7568601  793470     2Web                    Web                    Special Education Director                                         Special Education Director                                             11121111122212113211122111122111112                                                                                                     15                                                                                                     14                                                                                                     212221111111111111111111211112112211111111211111111212AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA111122212                                                                                                     122212                                                                                                     122212                                                                                                     2 
44Texas                       0330              14.7568601  779570     2Web                    Web                    Counselor                                                          Director of Curriculum                                                 11111222222111111111111111111111112                                                                                                     12                                                                                                     12                                                                                                     112221111111111111111111111111111111111111111111111111111111111111111111111111111111111111112AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0350              18.3354037  751240     3Web                    Web                    Assistant Superintendent                                           Assistant Superintendent                                               111222111222222221112221222C2222222                                                                                                     12                                                                                                     12                                                                                                     1122222122211112112212222222122212112122222221111111112112122121222212C2222112222121122222222AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0370              19.4428070  780090     1Web                    Web                    Associate Superintendent                                           Associate Superintendent                                               11111122222133321221222112221222221                                                                                                     12                                                                                                     12                                                                                                     31222222222122112C111112222112222221111211221111111111122112222222211112222112221222111211222AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0418              19.4428070  750520     1Paper (CMS UserID: 10) Paper (CMS UserID: 10) SHPPS                                                              SHPPS                                                                  11121111112212211222222122221222222                                                                                                     12                                                                                                     11                                                                                                     112221111221111221112111112112121111111111221111111112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA111122211 Adinistrtion                                                                                        2AAAAA                                                                                                     112212                                                                                                     1 
44Texas                       0465              14.7568601  793470     2Web                    Web                    Director of Special Education                                      Director of Special Education                                          11112212122112123112222212221121122                                                                                                     34 LSSP                                                                                                21                                                                                                     122222222221211122221222222112222222212212222121221122AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA12AAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0485               1.0027504  770921     5Web                    Web                    Counseling and Guidance Manager                                    Psychological Services Manager                                         21122122222111111111111111112211222                                                                                                     13                                                                                                     12                                                                                                     122222222111211222212121122222212222222212222112111122AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA111121222                                                                                                     122221 Mthtics                                                                                             121211 School Psychology                                                                                   1 
44Texas                       0489              18.3354037  788840     3Web                    Web                    Counselor                                                          Counselor                                                              11111122222211113111222122221222222                                                                                                     12                                                                                                     12                                                                                                     1111A1111111111111111111111111222221211111111111111111211111122222222222222222222222222222222AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0497              18.3354037  769350     3Web                    Web                    School Nurse                                                       School Nurse                                                           CCC1CCCCCCCCCCCCCCCCCCCCCCCC1CCCCCC                                                                                                     CC                                                                                                     CC                                                                                                     CCC222CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC12222CCCCCCCCCCC1CCCCCCCC12AAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0512              25.0666667  751420     4Web                    Web                    Director of Special Populations                                    Assistant Superintendent                                               11111112222222222221121121121221122                                                                                                     12                                                                                                     11                                                                                                     112222111121111111111111112111121211111111211111111111221212212222222222222222222222212222222AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0516              25.0666667  751420     4                       Paper (CMS UserID: 16)                                                                    SHPPS                                                                  MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM                                                                                                     MM                                                                                                     MM                                                                                                     MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0551              19.4428070  787380     1Web                    Web                    Assistant Superintendent Student Support Services                  Assistant Superintendent Student Support Services                      21111122222211111222121221211222222                                                                                                     12                                                                                                     12                                                                                                     1122221112111111212212221222221222222222221211111C111122222221121111111111111212222222111122111122212                                                                                                     122221 Couniction disorders                                                                                122212                                                                                                     2 
44Texas                       0555              14.7568601  774710     2Web                    Web                    Director of Special Education                                      Director of Special Education                                          11111112222213211111111111211111112                                                                                                     12                                                                                                     12                                                                                                     11AAA21111212112221211112221112222211111112211111A1112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0557              14.7568601  768770     2Web                    Web                    Licensed School Psychologist                                       Asst. Superintendent                                                   11111112222211111111111111121111112                                                                                                     12                                                                                                     12                                                                                                     11111111221111111111111111211122221111111111111111111121122222222111222222222222222222222222111122212                                                                                                     122221 Mthetics                                                                                            122212                                                                                                     2 
44Texas                       0585              14.7568601  784150     2Web                    Web                    Principal/Special Education Director                               Principal/Special Education Director                                   12222112222222222222222222221222221                                                                                                     12                                                                                                     11                                                                                                     112221112222111122222222222222222222222222222222222222AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0633              25.0666667  793460     4Web                    Web                    High School Principal                                              High School Principal                                                  11111122222211113111111111121221222                                                                                                     25                                                                                                     24                                                                                                     22222111111111112111111111111122222211222222221111111121111112222222222222222222122222222222111122212                                                                                                     122221 history                                                                                             122212                                                                                                     2 
44Texas                       0635              19.4428070  780090     1Web                    Web                    Assistant Superintendent of Curriculum/Instruction/Assessment      Social Worker                                                          111111222222112131111121111C1111112                                                                                                     12                                                                                                     12                                                                                                     11122111111111111111111121111211111111111121111111111122221122222111111111111211111111111121111122122                                                                                                     122221 Policicl Science                                                                                    122122                                                                                                     1 
44Texas                       0498              18.3354037  769350     3Web                    Web                    School Counselor                                                   School Counselor                                                       11122122222212111221112122221111112                                                                                                     12                                                                                                     14                                                                                                     212221121111111211112111212112212222112111121111111112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA111111122                                                                                                     121222                                                                                                     112212                                                                                                     1 
44Texas                       0673              25.0666667  793460     4Web                    Web                    Counselor                                                          Counselor                                                              111C1122222211113111111111111122222                                                                                                     14 do not hve                                                                                          24                                                                                                     212221111111111121111221112122122121112212122211111111111111122C22211112221222121122122222221CC122212                                                                                                     122221 fily services                                                                                       112211 Science                                                                                             1 
44Texas                       0748              14.7568601  776620     2Web                    Web                    Director Special Programs                                          Director Special Programs                                              11111122222221111111222121222111122                                                                                                     13                                                                                                     14                                                                                                     222221222222112222111112222112221211111111212111111112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA1112AAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0874              25.0666667  768560     4Web                    Web                    Health Services                                                    Health Services                                                        11111122222211111111122121121111112                                                                                                     15                                                                                                     24                                                                                                     211111111111111122211111122212222222112212121111111112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA111122212                                                                                                     122221 science                                                                                             122212                                                                                                     2 
44Texas                       0916              14.7568601  788400     2Paper (CMS UserID: 10) Paper (CMS UserID: 10) SHPPS                                                              SHPPS                                                                  11111111112211111111111111111111111                                                                                                     21                                                                                                     21                                                                                                     212222212221221222212111212222121221212222122222221111111112212211111111222112122121111111222AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0919              14.7568601  768770     2                       Web                                                                                       Queen                                                                  MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM                                                                                                     MM                                                                                                     MM                                                                                                     MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM2AAAAAAAA                                                                                                     AAAAAA                                                                                                     AAAAAA                                                                                                     A 
44Texas                       0942              18.3354037  751240     3Paper (CMS UserID: 10) Paper (CMS UserID: 10) Diagnostican                                                       Diagnostican                                                           11111122222221113211212111221112122                                                                                                     13                                                                                                     11                                                                                                     212222212112111111211112222112222221111211221211121122AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA111122212                                                                                                     2AAAAA                                                                                                     122221 Dignostics                                                                                          1 
44Texas                       1016              25.0666667  790310     4Paper (CMS UserID: 10) Paper (CMS UserID: 10) SHPPS                                                              SHPPS                                                                  11111222122233333222222222222111112                                                                                                     1C                                                                                                     1C                                                                                                     C22221111111111111111111111112221111111111111111111112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA111122221 Nursing                                                                                             2AAAAA                                                                                                     122211 Science  S Ed.                                                                                      2 
44Texas                       1025              14.7568601  779540     2Web                    N/A                    Superintendent                                                     Superintendent                                                         11111122222211113212222222222111112                                                                                                     1C                                                                                                     CC                                                                                                     CCCCAC11111C11111111111111111122222121221122111111111121122221221222211222212222C22211221C22CCCCCCCCC                                                                                                     CCCCCC                                                                                                     CCCCCC                                                                                                     C 
