50Wisconsin              0201             19.5496689 535250  3Web                         Teacher                                                                  1112111111444413123222222222122211122222122221211222222222222112221121111212
50Wisconsin              0250             19.5496689 535940  3Web                         Director of Pupil Services                                               1112111111144413452211121221112111121222112221212122222222211111221111111112
50Wisconsin              0708             20.2473690 532110  1Web                         Superintendent                                                           11121111111144144A212111111222221222C2222222C1211122222222222222222222AAAAA2
50Wisconsin              0991             19.5496689 540110  3Web                         Physical Education Instructor                                            111111111144443A4A2222222222222212222222211221212121221222222112222221222322
50Wisconsin              0469             19.5496689 535540  3Web                         RN School Nurse                                                          11111111111444144A222111222C222C11222222222CC1212222CC2222222222222222AAAAA2
50Wisconsin              0496             19.5496689 535540  3Web                         School Nurse                                                             111111111114443A41322222C222222111222222222221222222222222222222222222AAAAA2
50Wisconsin              0655              1.0581668 532081  5Web                         Coordinator, Health and Productivity Management                          1111111111114413423222222221111111111111111111112111111222112211212221113312
50Wisconsin              0656             19.5496689 535540  3Web                         Superintendent                                                           1112211111122211452222222222222222221C222112212221222122C2222222222222AAAAA2
50Wisconsin              0662             23.9490446 547610  4Web                         Alcohol & Other Drug Abuse Coordinator                                   1111111111122211452222122222211112222222222222222221222222112222222222AAAAA2
50Wisconsin              0705             19.5496689 541210  3Web                         Superintendent                                                           1112111111122213412222222221111111221222122221211121112222221222222221111211
50Wisconsin              0737             20.2473690 530660  1Web                         Administrator Human Resources                                            111111111124441345221111222111111111111121112121111211111211221222C121121212
50Wisconsin              0770             19.5496689 535250  3Web                         Payroll Specialist                                                       1112111111224213412222222222221211222222222222222122222222222222222222AAAAA2
50Wisconsin              0081             19.5496689 541210  3Web                         Food Services Director                                                   111211111114441342221212222111121112222212121121122211212212222C2222C1122212
50Wisconsin              0802             23.9490446 547610  4Web                         School Nurse                                                             1111211111424213412222122222212211222222222221222122222222222222222221213212
50Wisconsin              0872             20.2473690 548060  1Web                         Secretary-Human Resources                                                111111111144443A152212122221111111222222222222211112221111121112212111211211
50Wisconsin              0388             19.5496689 530330  3Web                         District Administrator                                                   1112211211144413452222222222C22222222222222222212122222222222222222221222222
50Wisconsin              0985             19.5496689 540110  3Web                         Licensed Practical Nurse                                                 1111111111114411412222122222111111221111221221112222222222212222222221111311
50Wisconsin              1092             20.2473690 531850  1Paper (CMS UserID: 13)      Principal                                                                1111111111114411352222122222221111221221212221211121211122121112221111111222
50Wisconsin              1090             20.2473690 531850  1Paper (CMS UserID: 18)      H.R.Specialist                                                           1112111111144411452222222222221211222222222222222122CCCCCCCCCCCCCCCCC2AAAAA2
50Wisconsin              1098             20.2473690 539630  1Web                         Registered Nurse                                                         111211111114443A452211112221121211222222122221212221111122221122221221211322
22Massachusetts          1040             20.2473690 020380  1Web                         School Business Administrator                                            111111111144443A4A2222222221111111121211111222212121222222222222222221222222
25Mississippi            0111             23.9490446 388240  4Web                         Special Education Director                                               111111111144423A4A3222222222211212222222222221222221222222222222222222AAAAA2
35North Dakota           0601             23.9490446 586530  4Paper (CMS UserID: 11)      Superintendent                                                           111122221141413A4A3212112221111122222222222222212112CCCCCCCCCCCCCCCCC1113332
07Connecticut            0347             20.2473690 064090  1Paper (CMS UserID: 12)      SHPPS                                                                    111111111144443A4A2222222222221111222222222222222222222222222212221222AAAAA2
24Minnesota              0542             19.5496689 562440  3Web                         School Nurse                                                             111121111142423A4A2221212221111112222222222222211211222222221112222221222222
22Massachusetts          0952             16.4229172 010600  2Web                         Business Manager                                                         111121111124343A4A2222222222222111121222211121111122222222221222222221111212
14Illinois               0926             19.5496689 617530  3Web                         Superintendent                                                           111221111114443A413222222222211111222222222221222222222222222222222122AAAAA2
01Alabama                1046             20.2473690 351730  1Web                         Student Services Coordinator                                             2AAAAAAAA1444411453222222222222222222222222222222222AAAAAAAAAAAAAAAAA2AAAAA2
05California             0913             16.4229172 939120  2Web                         Senior Administrative Secretary                                          1111111111112211152222222221111111221222211111121121112222221122221122AAAAA2
40Rhode Island           0409             19.5496689 028250  3Web                         Nurse Teacher                                                            111C21CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
36Ohio                   0198             16.4229172 441140  2Web                         Manager of Employee Benefits and Compensation                            111111111111323A4A3222222222211211221222211112122122112222222222212221333332
43Tennessee              0637              1.0581668 381121  5Web                         Benefits Coordinator                                                     1111111211144413422222222221111111122111111221212111212122112212211211112212
44Texas                  0439             16.4229172 765310  2Web                         Treasurer for H.R.                                                       111221121144223A4A32222222222222122222222222222222222222222222222C2222AAAAA2
44Texas                  0626             16.4229172 785010  2Web                         Director, Comprehensive School Health Services                           1111111211424213452221112111211111122112211221222121222222222111221221111111
48Washington             0944              1.0581668 981681  5Paper (CMS UserID: 10)      Manager, Employee Assistance Program                                     111111111124223A4A2222222221211111121222211122122122222222222222222222AAAAA2
05California             1173              1.0581668 783441  5Web                         Respondent                                                               2AAAAAAAA2CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
10Florida                1172              1.0581668 928671  5Web                         respondent                                                               111111111121223A4A2211112111111212111111111121212111112122212212211211111111
